C8-176;N51°28'35.11564";E4°38'34.46529";58.732;;26-7-2021 5:17:32.000
C8-177;N51°28'35.11577";E4°38'34.46517";58.733;;26-7-2021 5:17:33.000
C8-178;N51°28'35.11585";E4°38'34.46510";58.735;;26-7-2021 5:17:34.000
C8-179;N51°28'35.11570";E4°38'34.46530";58.736;;26-7-2021 5:17:35.000
C8-180;N51°28'35.11583";E4°38'34.46522";58.732;;26-7-2021 5:17:36.000
C8-181;N51°28'35.11586";E4°38'34.46529";58.738;;26-7-2021 5:17:37.000
C8-182;N51°28'35.11571";E4°38'34.46510";58.739;;26-7-2021 5:17:38.000
C8-183;N51°28'35.11578";E4°38'34.46521";58.735;;26-7-2021 5:17:39.000
C8-184;N51°28'35.11596";E4°38'34.46522";58.739;;26-7-2021 5:17:40.000
C8-185;N51°28'35.11593";E4°38'34.46516";58.742;;26-7-2021 5:17:41.000
C8-186;N51°28'35.11559";E4°38'34.46504";58.731;;26-7-2021 5:17:42.000
C8-187;N51°28'35.11598";E4°38'34.46517";58.744;;26-7-2021 5:17:43.000
C8-188;N51°28'35.11604";E4°38'34.46518";58.748;;26-7-2021 5:17:44.000
C8-189;N51°28'35.11603";E4°38'34.46521";58.745;;26-7-2021 5:17:45.000
C8-190;N51°28'35.11599";E4°38'34.46526";58.750;;26-7-2021 5:17:46.000
C8-191;N51°28'35.11607";E4°38'34.46501";58.754;;26-7-2021 5:17:47.000
C8-192;N51°28'35.11596";E4°38'34.46501";58.738;;26-7-2021 5:17:48.000
C8-193;N51°28'35.11608";E4°38'34.46504";58.746;;26-7-2021 5:17:49.000
C8-194;N51°28'35.11582";E4°38'34.46503";58.740;;26-7-2021 5:17:50.000
C8-195;N51°28'35.11569";E4°38'34.46500";58.731;;26-7-2021 5:17:51.000
C8-196;N51°28'35.11573";E4°38'34.46518";58.737;;26-7-2021 5:17:52.000
C8-197;N51°28'35.11594";E4°38'34.46495";58.741;;26-7-2021 5:17:53.000
C8-198;N51°28'35.11564";E4°38'34.46511";58.735;;26-7-2021 5:17:54.000
C8-199;N51°28'35.11583";E4°38'34.46505";58.741;;26-7-2021 5:17:55.000
C8-200;N51°28'35.11564";E4°38'34.46520";58.735;;26-7-2021 5:17:56.000
C8-201;N51°28'35.11573";E4°38'34.46504";58.735;;26-7-2021 5:17:57.000
C8-202;N51°28'35.11585";E4°38'34.46513";58.745;;26-7-2021 5:17:58.000
C8-203;N51°28'35.11589";E4°38'34.46505";58.744;;26-7-2021 5:17:59.000
C8-204;N51°28'35.11610";E4°38'34.46509";58.745;;26-7-2021 5:18:00.000
C8-205;N51°28'35.11585";E4°38'34.46506";58.741;;26-7-2021 5:18:01.000
C8-206;N51°28'35.11583";E4°38'34.46507";58.740;;26-7-2021 5:18:02.000
C8-207;N51°28'35.11587";E4°38'34.46511";58.739;;26-7-2021 5:18:03.000
C8-208;N51°28'35.11589";E4°38'34.46505";58.738;;26-7-2021 5:18:04.000
C8-209;N51°28'35.11579";E4°38'34.46514";58.741;;26-7-2021 5:18:05.000
C8-210;N51°28'35.11594";E4°38'34.46516";58.743;;26-7-2021 5:18:06.000
C8-211;N51°28'35.11625";E4°38'34.46503";58.751;;26-7-2021 5:18:07.000
C8-212;N51°28'35.11594";E4°38'34.46506";58.740;;26-7-2021 5:18:08.000
C8-213;N51°28'35.11593";E4°38'34.46510";58.743;;26-7-2021 5:18:09.000
C8-214;N51°28'35.11605";E4°38'34.46511";58.747;;26-7-2021 5:18:10.000
C8-215;N51°28'35.11591";E4°38'34.46499";58.734;;26-7-2021 5:18:11.000
C8-216;N51°28'35.11592";E4°38'34.46505";58.744;;26-7-2021 5:18:12.000
C8-217;N51°28'35.11594";E4°38'34.46507";58.747;;26-7-2021 5:18:13.000
C8-218;N51°28'35.11618";E4°38'34.46508";58.748;;26-7-2021 5:18:14.000
C8-219;N51°28'35.11601";E4°38'34.46511";58.744;;26-7-2021 5:18:15.000
C8-220;N51°28'35.11606";E4°38'34.46500";58.746;;26-7-2021 5:18:16.000
C8-221;N51°28'35.11623";E4°38'34.46508";58.754;;26-7-2021 5:18:17.000
C8-222;N51°28'35.11621";E4°38'34.46501";58.748;;26-7-2021 5:18:18.000
C8-223;N51°28'35.11610";E4°38'34.46488";58.743;;26-7-2021 5:18:19.000
C8-224;N51°28'35.11608";E4°38'34.46500";58.747;;26-7-2021 5:18:20.000
C8-225;N51°28'35.11592";E4°38'34.46489";58.741;;26-7-2021 5:18:21.000
C8-226;N51°28'35.11580";E4°38'34.46506";58.737;;26-7-2021 5:18:22.000
C8-227;N51°28'35.11605";E4°38'34.46504";58.743;;26-7-2021 5:18:23.000
C8-228;N51°28'35.11605";E4°38'34.46495";58.744;;26-7-2021 5:18:24.000
C8-229;N51°28'35.11612";E4°38'34.46488";58.745;;26-7-2021 5:18:25.000
C8-230;N51°28'35.11603";E4°38'34.46490";58.741;;26-7-2021 5:18:26.000
C8-231;N51°28'35.11611";E4°38'34.46482";58.744;;26-7-2021 5:18:27.000
C8-232;N51°28'35.11596";E4°38'34.46497";58.738;;26-7-2021 5:18:28.000
C8-233;N51°28'35.11571";E4°38'34.46495";58.733;;26-7-2021 5:18:29.000
C8-234;N51°28'35.11597";E4°38'34.46488";58.745;;26-7-2021 5:18:30.000
C8-235;N51°28'35.11600";E4°38'34.46500";58.742;;26-7-2021 5:18:31.000
C8-236;N51°28'35.11599";E4°38'34.46488";58.745;;26-7-2021 5:18:32.000
C8-237;N51°28'35.11596";E4°38'34.46495";58.742;;26-7-2021 5:18:33.000
C8-238;N51°28'35.11608";E4°38'34.46496";58.746;;26-7-2021 5:18:34.000
C8-239;N51°28'35.11581";E4°38'34.46493";58.738;;26-7-2021 5:18:35.000
C8-240;N51°28'35.11590";E4°38'34.46484";58.741;;26-7-2021 5:18:36.000
C8-241;N51°28'35.11598";E4°38'34.46489";58.739;;26-7-2021 5:18:37.000
C8-242;N51°28'35.11590";E4°38'34.46482";58.741;;26-7-2021 5:18:38.000
C8-243;N51°28'35.11596";E4°38'34.46484";58.742;;26-7-2021 5:18:39.000
C8-244;N51°28'35.11603";E4°38'34.46488";58.745;;26-7-2021 5:18:40.000
C8-245;N51°28'35.11599";E4°38'34.46482";58.737;;26-7-2021 5:18:41.000
C8-246;N51°28'35.11577";E4°38'34.46479";58.733;;26-7-2021 5:18:42.000
C8-247;N51°28'35.11585";E4°38'34.46474";58.735;;26-7-2021 5:18:43.000
C8-248;N51°28'35.11603";E4°38'34.46469";58.744;;26-7-2021 5:18:44.000
C8-249;N51°28'35.11598";E4°38'34.46478";58.744;;26-7-2021 5:18:45.000
C8-250;N51°28'35.11581";E4°38'34.46468";58.736;;26-7-2021 5:18:46.000
C8-251;N51°28'35.11586";E4°38'34.46488";58.735;;26-7-2021 5:18:47.000
C8-252;N51°28'35.11591";E4°38'34.46473";58.738;;26-7-2021 5:18:48.000
C8-253;N51°28'35.11591";E4°38'34.46484";58.740;;26-7-2021 5:18:49.000
C8-254;N51°28'35.11589";E4°38'34.46492";58.749;;26-7-2021 5:18:50.000
C8-255;N51°28'35.11591";E4°38'34.46473";58.733;;26-7-2021 5:18:51.000
C8-256;N51°28'35.11588";E4°38'34.46481";58.748;;26-7-2021 5:18:52.000
C8-257;N51°28'35.11588";E4°38'34.46481";58.741;;26-7-2021 5:18:53.000
C8-258;N51°28'35.11592";E4°38'34.46476";58.739;;26-7-2021 5:18:54.000
C8-259;N51°28'35.11591";E4°38'34.46475";58.735;;26-7-2021 5:18:55.000
C8-260;N51°28'35.11600";E4°38'34.46478";58.746;;26-7-2021 5:18:56.000
C8-261;N51°28'35.11593";E4°38'34.46473";58.737;;26-7-2021 5:18:57.000
C8-262;N51°28'35.11585";E4°38'34.46474";58.732;;26-7-2021 5:18:58.000
